      Time          Lower         Middle          Upper
    4.3460      -2.841766      -1.993205      -0.170321
    4.3450      -2.842239      -1.998125      -0.173708
    4.3440      -2.842370      -1.994833      -0.170942
    4.3430      -2.843078      -1.992083      -0.172781
    4.3420      -2.842963      -1.990625      -0.182472
    4.3410      -2.844135      -1.992879      -0.175806
    4.3400      -2.843559      -1.991410      -0.182042
    4.3390      -2.843352      -1.991216      -0.180450
    4.3380      -2.842544      -1.987121      -0.185281
    4.3370      -2.842908      -1.987500      -0.188893
    4.3360      -2.844194      -1.986860      -0.192472
    4.3350      -2.844146      -1.979906      -0.197042
    4.3340      -2.844539      -1.984459      -0.192450
    4.3330      -2.843629      -1.984024      -0.195375
    4.3320      -2.845602      -1.988077      -0.204225
    4.3310      -2.844490      -1.987083      -0.207477
    4.3300      -2.846290      -1.980556      -0.207688
    4.3290      -2.846464      -1.976250      -0.211854
    4.3280      -2.845891      -1.974844      -0.214225
    4.3270      -2.844729      -1.971552      -0.222932
    4.3260      -2.845040      -1.972763      -0.219225
    4.3250      -2.846746      -1.968594      -0.227225
    4.3240      -2.845909      -1.968676      -0.230942
    4.3230      -2.845510      -1.968523      -0.232304
    4.3220      -2.846306      -1.962500      -0.236036
    4.3210      -2.845434      -1.962838      -0.237477
    4.3200      -2.845682      -1.956477      -0.237464
    4.3190      -2.846774      -1.956094      -0.241589
    4.3180      -2.846997      -1.955571      -0.241854
    4.3170      -2.846683      -1.950833      -0.240225
    4.3160      -2.847812      -1.945303      -0.244607
    4.3150      -2.847350      -1.945735      -0.247865
    4.3140      -2.846358      -1.943833      -0.252932
    4.3130      -2.847244      -1.943750      -0.251225
    4.3120      -2.848228      -1.942031      -0.255225
    4.3110      -2.848802      -1.939884      -0.255806
    4.3100      -2.847747      -1.934535      -0.263708
    4.3090      -2.848796      -1.932143      -0.271589
    4.3080      -2.848230      -1.933452      -0.269031
    4.3070      -2.848922      -1.933472      -0.267781
    4.3060      -2.849491      -1.926094      -0.267464
    4.3050      -2.849413      -1.927262      -0.275806
    4.3040      -2.849241      -1.922625      -0.276568
    4.3030      -2.848370      -1.920147      -0.281021
    4.3020      -2.849827      -1.917159      -0.278635
    4.3010      -2.849858      -1.915256      -0.284750
    4.3000      -2.850116      -1.917375      -0.288386
    4.2990      -2.851417      -1.913537      -0.288635
    4.2980      -2.848797      -1.912778      -0.291854
    4.2970      -2.849581      -1.910658      -0.294019
    4.2960      -2.849972      -1.902073      -0.295483
    4.2950      -2.851155      -1.899875      -0.301750
    4.2940      -2.849845      -1.896029      -0.301021
    4.2930      -2.851504      -1.895147      -0.298028
    4.2920      -2.851585      -1.892386      -0.310281
    4.2910      -2.851577      -1.886282      -0.311225
    4.2900      -2.851585      -1.888854      -0.310375
    4.2890      -2.851577      -1.882949      -0.312225
    4.2880      -2.852644      -1.883537      -0.310225
    4.2870      -2.851858      -1.877308      -0.307464
    4.2860      -2.850746      -1.875568      -0.308708
    4.2850      -2.852608      -1.873788      -0.312932
    4.2840      -2.853643      -1.870405      -0.316225
    4.2830      -2.852296      -1.864592      -0.318225
    4.2820      -2.852709      -1.859875      -0.322225
    4.2810      -2.852845      -1.855962      -0.324607
    4.2800      -2.852539      -1.858152      -0.323225
    4.2790      -2.851602      -1.850357      -0.325225
    4.2780      -2.852465      -1.848088      -0.327225
    4.2770      -2.853734      -1.844429      -0.331750
    4.2760      -2.853451      -1.844432      -0.339225
    4.2750      -2.852983      -1.838846      -0.337225
    4.2740      -2.852951      -1.841711      -0.338028
    4.2730      -2.853396      -1.834625      -0.344607
    4.2720      -2.852663      -1.832097      -0.342932
    4.2710      -2.853715      -1.825132      -0.342932
    4.2700      -2.854539      -1.820897      -0.343225
    4.2690      -2.854061      -1.821923      -0.344031
    4.2680      -2.853512      -1.816429      -0.349139
    4.2670      -2.854057      -1.809419      -0.348225
    4.2660      -2.853559      -1.808778      -0.345806
    4.2650      -2.854892      -1.807308      -0.349404
    4.2640      -2.855408      -1.805000      -0.357477
    4.2630      -2.854480      -1.802027      -0.362781
    4.2620      -2.855044      -1.799667      -0.360321
    4.2610      -2.856027      -1.796912      -0.366450
    4.2600      -2.855234      -1.794583      -0.368893
    4.2590      -2.855524      -1.791444      -0.368893
    4.2580      -2.855185      -1.783375      -0.367464
    4.2570      -2.855240      -1.780375      -0.368028
    4.2560      -2.855240      -1.779881      -0.369225
    4.2550      -2.855794      -1.779615      -0.367865
    4.2540      -2.856585      -1.773068      -0.370450
    4.2530      -2.856392      -1.769651      -0.378225
    4.2520      -2.854814      -1.768077      -0.381114
    4.2510      -2.856174      -1.763293      -0.380188
    4.2500      -2.856447      -1.765256      -0.380250
    4.2490      -2.856402      -1.759896      -0.380281
    4.2480      -2.857693      -1.751170      -0.381750
    4.2470      -2.856165      -1.750106      -0.382042
    4.2460      -2.856392      -1.743281      -0.378708
    4.2450      -2.856597      -1.741562      -0.388450
    4.2440      -2.857229      -1.736091      -0.386917
    4.2430      -2.856637      -1.736395      -0.389295
    4.2420      -2.857041      -1.734231      -0.388893
    4.2410      -2.855974      -1.728878      -0.394607
    4.2400      -2.857244      -1.728871      -0.391225
    4.2390      -2.856452      -1.723667      -0.391854
    4.2380      -2.857202      -1.715900      -0.393583
    4.2370      -2.857450      -1.712551      -0.395375
    4.2360      -2.858631      -1.712347      -0.400450
    4.2350      -2.856871      -1.710641      -0.407464
    4.2340      -2.856642      -1.705114      -0.404019
    4.2330      -2.856729      -1.699889      -0.401854
    4.2320      -2.857845      -1.698404      -0.400321
    4.2310      -2.857292      -1.694796      -0.405659
    4.2300      -2.857588      -1.696042      -0.402042
    4.2290      -2.858858      -1.691548      -0.407464
    4.2280      -2.857101      -1.690096      -0.403583
    4.2270      -2.856972      -1.687195      -0.404450
    4.2260      -2.857722      -1.680357      -0.400750
    4.2250      -2.857168      -1.680490      -0.403179
    4.2240      -2.857267      -1.678659      -0.411225
    4.2230      -2.857097      -1.671705      -0.406327
    4.2220      -2.858163      -1.667100      -0.408521
    4.2210      -2.857938      -1.662237      -0.407688
    4.2200      -2.858304      -1.657564      -0.413708
    4.2190      -2.859157      -1.656026      -0.414031
    4.2180      -2.857563      -1.652935      -0.419225
    4.2170      -2.857330      -1.650300      -0.419295
    4.2160      -2.856753      -1.644479      -0.417688
    4.2150      -2.858427      -1.644592      -0.417304
    4.2140      -2.857608      -1.639432      -0.418893
    4.2130      -2.858024      -1.635233      -0.420321
    4.2120      -2.858304      -1.634487      -0.421750
    4.2110      -2.858023      -1.627604      -0.424694
    4.2100      -2.860216      -1.622959      -0.421531
    4.2090      -2.857804      -1.624022      -0.423732
    4.2080      -2.857537      -1.621038      -0.425659
    4.2070      -2.856997      -1.615100      -0.428635
    4.2060      -2.856599      -1.611641      -0.429295
    4.2050      -2.858496      -1.606525      -0.429354
    4.2040      -2.856682      -1.600660      -0.432472
    4.2030      -2.856961      -1.600636      -0.437225
    4.2020      -2.857267      -1.599625      -0.436589
    4.2010      -2.856396      -1.594756      -0.438028
    4.2000      -2.856545      -1.589286      -0.439354
    4.1990      -2.856513      -1.588721      -0.438386
    4.1980      -2.855541      -1.580854      -0.437477
    4.1970      -2.855663      -1.579457      -0.440188
    4.1960      -2.857845      -1.571809      -0.440817
    4.1950      -2.855185      -1.570114      -0.439544
    4.1940      -2.856408      -1.569904      -0.442023
    4.1930      -2.856534      -1.567632      -0.448028
    4.1920      -2.857309      -1.562455      -0.448521
    4.1910      -2.856344      -1.557262      -0.448732
    4.1900      -2.856581      -1.552059      -0.450225
    4.1890      -2.855780      -1.547083      -0.448817
    4.1880      -2.855658      -1.547444      -0.449404
    4.1870      -2.855475      -1.544623      -0.452688
    4.1860      -2.855884      -1.541979      -0.451361
    4.1850      -2.855484      -1.538900      -0.452688
    4.1840      -2.855997      -1.538295      -0.453225
    4.1830      -2.855385      -1.537685      -0.458386
    4.1820      -2.855682      -1.531585      -0.464694
    4.1810      -2.856472      -1.531442      -0.464225
    4.1800      -2.855679      -1.526413      -0.464354
    4.1790      -2.856415      -1.524740      -0.465659
    4.1780      -2.855121      -1.519327      -0.465659
    4.1770      -2.855038      -1.515700      -0.466036
    4.1760      -2.854851      -1.511102      -0.467477
    4.1750      -2.854764      -1.509052      -0.464354
    4.1740      -2.855108      -1.504271      -0.469404
    4.1730      -2.855240      -1.503852      -0.469225
    4.1720      -2.854511      -1.496020      -0.471361
    4.1710      -2.855755      -1.492018      -0.472042
    4.1700      -2.855437      -1.492019      -0.473225
    4.1690      -2.854379      -1.489224      -0.475281
    4.1680      -2.855489      -1.488509      -0.474446
    4.1670      -2.854097      -1.482288      -0.475225
    4.1660      -2.855114      -1.478415      -0.474607
    4.1650      -2.854032      -1.475000      -0.473063
    4.1640      -2.854480      -1.472551      -0.480141
    4.1630      -2.854030      -1.469712      -0.480817
    4.1620      -2.854965      -1.466959      -0.479295
    4.1610      -2.854254      -1.463431      -0.481114
    4.1600      -2.854629      -1.462358      -0.485659
    4.1590      -2.852735      -1.459906      -0.481712
    4.1580      -2.854764      -1.456475      -0.481854
    4.1570      -2.854972      -1.455526      -0.484817
    4.1560      -2.855296      -1.451172      -0.486225
    4.1550      -2.853786      -1.448482      -0.488386
    4.1540      -2.853148      -1.445703      -0.489031
    4.1530      -2.853867      -1.444206      -0.493521
    4.1520      -2.853805      -1.437131      -0.494354
    4.1510      -2.853591      -1.430673      -0.496327
    4.1500      -2.853918      -1.431500      -0.500817
    4.1490      -2.850590      -1.429250      -0.499225
    4.1480      -2.851812      -1.427188      -0.496817
    4.1470      -2.851090      -1.424589      -0.501854
    4.1460      -2.852339      -1.423017      -0.500188
    4.1450      -2.851879      -1.418231      -0.502817
    4.1440      -2.853129      -1.416591      -0.504788
    4.1430      -2.850149      -1.413790      -0.503841
    4.1420      -2.852422      -1.412652      -0.506854
    4.1410      -2.852943      -1.409712      -0.507477
    4.1400      -2.853570      -1.406045      -0.508635
    4.1390      -2.852674      -1.401444      -0.509483
    4.1380      -2.851255      -1.401949      -0.509483
    4.1370      -2.850155      -1.398017      -0.508539
    4.1360      -2.850674      -1.396917      -0.508018
    4.1350      -2.850651      -1.394216      -0.510645
    4.1340      -2.849678      -1.389507      -0.508018
    4.1330      -2.849964      -1.385656      -0.509354
    4.1320      -2.848754      -1.384554      -0.511589
    4.1310      -2.847928      -1.382045      -0.509483
    4.1300      -2.847574      -1.379632      -0.512150
    4.1290      -2.849965      -1.378203      -0.513521
    4.1280      -2.849773      -1.374662      -0.511114
    4.1270      -2.848996      -1.367933      -0.511750
    4.1260      -2.849143      -1.366083      -0.520113
    4.1250      -2.848148      -1.362721      -0.522012
    4.1240      -2.848028      -1.362177      -0.521897
    4.1230      -2.849629      -1.357029      -0.520721
    4.1220      -2.847832      -1.353355      -0.522113
    4.1210      -2.846527      -1.349936      -0.518956
    4.1200      -2.844297      -1.347933      -0.523074
    4.1190      -2.846111      -1.346159      -0.521589
    4.1180      -2.846534      -1.344851      -0.522225
    4.1170      -2.846742      -1.340515      -0.525225
    4.1160      -2.845746      -1.336096      -0.526327
    4.1150      -2.847015      -1.334104      -0.526854
    4.1140      -2.846567      -1.333852      -0.525659
    4.1130      -2.846452      -1.330634      -0.530766
    4.1120      -2.844267      -1.328986      -0.534750
    4.1110      -2.845865      -1.324932      -0.533250
    4.1100      -2.844444      -1.322193      -0.536327
    4.1090      -2.844225      -1.323581      -0.533521
    4.1080      -2.845232      -1.320696      -0.533732
    4.1070      -2.843203      -1.319537      -0.534446
    4.1060      -2.843352      -1.317836      -0.535161
    4.1050      -2.843061      -1.315234      -0.536589
    4.1040      -2.841995      -1.313629      -0.533841
    4.1030      -2.842955      -1.310974      -0.533521
    4.1020      -2.844697      -1.308284      -0.534019
    4.1010      -2.842254      -1.303933      -0.534225
    4.1000      -2.839799      -1.301984      -0.535558
    4.0990      -2.839962      -1.300549      -0.535483
    4.0980      -2.839471      -1.299568      -0.538635
    4.0970      -2.838754      -1.298542      -0.537096
    4.0960      -2.841155      -1.296728      -0.537304
    4.0950      -2.841388      -1.294728      -0.537477
    4.0940      -2.838526      -1.291687      -0.538225
    4.0930      -2.839728      -1.288797      -0.541361
    4.0920      -2.837676      -1.286549      -0.543225
    4.0910      -2.837832      -1.285260      -0.544750
    4.0900      -2.836473      -1.282566      -0.541589
    4.0890      -2.837283      -1.278103      -0.542817
    4.0880      -2.837506      -1.274830      -0.543250
    4.0870      -2.835297      -1.271494      -0.543583
    4.0860      -2.837903      -1.268623      -0.547225
    4.0850      -2.837457      -1.268258      -0.551309
    4.0840      -2.838034      -1.265655      -0.550875
    4.0830      -2.834470      -1.264015      -0.552150
    4.0820      -2.831728      -1.263941      -0.553483
    4.0810      -2.832560      -1.260169      -0.550205
    4.0800      -2.832755      -1.258986      -0.549066
    4.0790      -2.832125      -1.257069      -0.549404
    4.0780      -2.831994      -1.253092      -0.549354
    4.0770      -2.830617      -1.252500      -0.551483
    4.0760      -2.831463      -1.251062      -0.553662
    4.0750      -2.828726      -1.249207      -0.555558
    4.0740      -2.829953      -1.250536      -0.555141
    4.0730      -2.828321      -1.248239      -0.555483
    4.0720      -2.826355      -1.245723      -0.557096
    4.0710      -2.826323      -1.242229      -0.556792
    4.0700      -2.826203      -1.239851      -0.560141
    4.0690      -2.826828      -1.238048      -0.559544
    4.0680      -2.825050      -1.235298      -0.561171
    4.0670      -2.823756      -1.234187      -0.560161
    4.0660      -2.823585      -1.233315      -0.560173
    4.0650      -2.823994      -1.230061      -0.560161
    4.0640      -2.826038      -1.228389      -0.561113
    4.0630      -2.822117      -1.228438      -0.562224
    4.0620      -2.822508      -1.226888      -0.562347
    4.0610      -2.822962      -1.226368      -0.562485
    4.0600      -2.822194      -1.226833      -0.561309
    4.0590      -2.821481      -1.225134      -0.562304
    4.0580      -2.821411      -1.222573      -0.561021
    4.0570      -2.819457      -1.220602      -0.563521
    4.0560      -2.819942      -1.218551      -0.564694
    4.0550      -2.817036      -1.217740      -0.565659
    4.0540      -2.818463      -1.215658      -0.569139
    4.0530      -2.817390      -1.214278      -0.570118
    4.0520      -2.817944      -1.213450      -0.569544
    4.0510      -2.816973      -1.211651      -0.570173
    4.0500      -2.814221      -1.210931      -0.572016
    4.0490      -2.814949      -1.209034      -0.571309
    4.0480      -2.811994      -1.207897      -0.572932
    4.0470      -2.811944      -1.207974      -0.573250
    4.0460      -2.812506      -1.204669      -0.575188
    4.0450      -2.810323      -1.203010      -0.573841
    4.0440      -2.812581      -1.203205      -0.576854
    4.0430      -2.813371      -1.203505      -0.578018
    4.0420      -2.810235      -1.202207      -0.577016
    4.0410      -2.810771      -1.201911      -0.577016
    4.0400      -2.811218      -1.200943      -0.576854
    4.0390      -2.809578      -1.199037      -0.578018
    4.0380      -2.807079      -1.197137      -0.578635
    4.0370      -2.809319      -1.197792      -0.577688
    4.0360      -2.806925      -1.197808      -0.580281
    4.0350      -2.809887      -1.196602      -0.582817
    4.0340      -2.804925      -1.194871      -0.584838
    4.0330      -2.805089      -1.193419      -0.586327
    4.0320      -2.802185      -1.192107      -0.587688
    4.0310      -2.801910      -1.191815      -0.589354
    4.0300      -2.797606      -1.189741      -0.590102
    4.0290      -2.798258      -1.187797      -0.590102
    4.0280      -2.799467      -1.186955      -0.592375
    4.0270      -2.794913      -1.187331      -0.592707
    4.0260      -2.794685      -1.185962      -0.592964
    4.0250      -2.794925      -1.184067      -0.593440
    4.0240      -2.793620      -1.183800      -0.594613
    4.0230      -2.794655      -1.182575      -0.594648
    4.0220      -2.796859      -1.181473      -0.594113
    4.0210      -2.794477      -1.181099      -0.594329
    4.0200      -2.788992      -1.180034      -0.594613
    4.0190      -2.790287      -1.178931      -0.594113
    4.0180      -2.783888      -1.178500      -0.595113
    4.0170      -2.785510      -1.177393      -0.597779
    4.0160      -2.783815      -1.175968      -0.599592
    4.0150      -2.784060      -1.176321      -0.599631
    4.0140      -2.787387      -1.175736      -0.600090
    4.0130      -2.782946      -1.174613      -0.599066
    4.0120      -2.781716      -1.173033      -0.599193
    4.0110      -2.782750      -1.172248      -0.602012
    4.0100      -2.779578      -1.171646      -0.602010
    4.0090      -2.776213      -1.171340      -0.602223
    4.0080      -2.772387      -1.171069      -0.603010
    4.0070      -2.774092      -1.170556      -0.602594
    4.0060      -2.772221      -1.169667      -0.603548
    4.0050      -2.771850      -1.168980      -0.606113
    4.0040      -2.768240      -1.168584      -0.606625
    4.0030      -2.766926      -1.167370      -0.606961
    4.0020      -2.768764      -1.166630      -0.605102
    4.0010      -2.765671      -1.166586      -0.605690
    4.0000      -2.766888      -1.166006      -0.607054
    3.9990      -2.765484      -1.164939      -0.607054
    3.9980      -2.759893      -1.164531      -0.607177
    3.9970      -2.759355      -1.163914      -0.608427
    3.9960      -2.759319      -1.163503      -0.608231
    3.9950      -2.754898      -1.162594      -0.608972
    3.9940      -2.751982      -1.162219      -0.610107
    3.9930      -2.751982      -1.162239      -0.610113
    3.9920      -2.751452      -1.161194      -0.609193
    3.9910      -2.745740      -1.160665      -0.610583
    3.9900      -2.739893      -1.159647      -0.612272
    3.9890      -2.742097      -1.159422      -0.612375
    3.9880      -2.739355      -1.158576      -0.614011
    3.9870      -2.735162      -1.157761      -0.615613
    3.9860      -2.735352      -1.157620      -0.617903
    3.9850      -2.736338      -1.156713      -0.618458
    3.9840      -2.736888      -1.156476      -0.618284
    3.9830      -2.734618      -1.155884      -0.619155
    3.9820      -2.733183      -1.156006      -0.620078
    3.9810      -2.726926      -1.156171      -0.619014
    3.9800      -2.725850      -1.155753      -0.620583
    3.9790      -2.721542      -1.154972      -0.620967
    3.9780      -2.716424      -1.154299      -0.621194
    3.9770      -2.717850      -1.154477      -0.621509
    3.9760      -2.716750      -1.154322      -0.621690
    3.9750      -2.707850      -1.153983      -0.620967
    3.9740      -2.707528      -1.152681      -0.622570
    3.9730      -2.699058      -1.151564      -0.622490
    3.9720      -2.693775      -1.151441      -0.621690
    3.9710      -2.690596      -1.151181      -0.622707
    3.9700      -2.689625      -1.150387      -0.622964
    3.9690      -2.688469      -1.149857      -0.624011
    3.9680      -2.679812      -1.149435      -0.624446
    3.9670      -2.679719      -1.149055      -0.625113
    3.9660      -2.678250      -1.147686      -0.625382
    3.9650      -2.668639      -1.147725      -0.626434
    3.9640      -2.665981      -1.148147      -0.627191
    3.9630      -2.664719      -1.147443      -0.626620
    3.9620      -2.651775      -1.146734      -0.628613
    3.9610      -2.644194      -1.146596      -0.628679
    3.9600      -2.648469      -1.146257      -0.630422
    3.9590      -2.641107      -1.146250      -0.631040
    3.9580      -2.636159      -1.145216      -0.631008
    3.9570      -2.629625      -1.145131      -0.631008
    3.9560      -2.620861      -1.144335      -0.631537
    3.9550      -2.604775      -1.144094      -0.631802
    3.9540      -2.612219      -1.142825      -0.631509
    3.9530      -2.609795      -1.142853      -0.632570
    3.9520      -2.613432      -1.142672      -0.632075
    3.9510      -2.607850      -1.142135      -0.632836
    3.9500      -2.597528      -1.141719      -0.634317
    3.9490      -2.601775      -1.141894      -0.634009
    3.9480      -2.595981      -1.141303      -0.633787
    3.9470      -2.587550      -1.142043      -0.634408
    3.9460      -2.572958      -1.140758      -0.634366
    3.9450      -2.567219      -1.141236      -0.634880
    3.9440      -2.558250      -1.141036      -0.636090
    3.9430      -2.536159      -1.141194      -0.636620
    3.9420      -2.537958      -1.140522      -0.635690
    3.9410      -2.536292      -1.140342      -0.635639
    3.9400      -2.531107      -1.139309      -0.635927
    3.9390      -2.527775      -1.139282      -0.636509
    3.9380      -2.523083      -1.138972      -0.635795
    3.9370      -2.498775      -1.138629      -0.637010
    3.9360      -2.494438      -1.137984      -0.637290
    3.9350      -2.498250      -1.137541      -0.639343
    3.9340      -2.506292      -1.137652      -0.641290
    3.9330      -2.482958      -1.137237      -0.641760
    3.9320      -2.466417      -1.136885      -0.643010
    3.9310      -2.452958      -1.136601      -0.642090
    3.9300      -2.431292      -1.135767      -0.642177
    3.9290      -2.422583      -1.135672      -0.643548
    3.9280      -2.412958      -1.135467      -0.644490
    3.9270      -2.407219      -1.134949      -0.645102
    3.9260      -2.401937      -1.134568      -0.644880
    3.9250      -2.402219      -1.134574      -0.644869
    3.9240      -2.397550      -1.134714      -0.647375
    3.9230      -2.377550      -1.134489      -0.647394
    3.9220      -2.381550      -1.134109      -0.648739
    3.9210      -2.369775      -1.134223      -0.649260
    3.9200      -2.362958      -1.133737      -0.649702
    3.9190      -2.361292      -1.133608      -0.651194
    3.9180      -2.343083      -1.133288      -0.651194
    3.9170      -2.332958      -1.132401      -0.649702
    3.9160      -2.326292      -1.131782      -0.650118
    3.9150      -2.319625      -1.131410      -0.651402
    3.9140      -2.314812      -1.131277      -0.651466
    3.9130      -2.313469      -1.130866      -0.650557
    3.9120      -2.296292      -1.130145      -0.650098
    3.9110      -2.294437      -1.129658      -0.648890
    3.9100      -2.269813      -1.129583      -0.651171
    3.9090      -2.265917      -1.129971      -0.651011
    3.9080      -2.258250      -1.130026      -0.651171
    3.9070      -2.248469      -1.129915      -0.651236
    3.9060      -2.253550      -1.129188      -0.650118
    3.9050      -2.254437      -1.128719      -0.651897
    3.9040      -2.234775      -1.128417      -0.651920
    3.9030      -2.224438      -1.128260      -0.652964
    3.9020      -2.207219      -1.128257      -0.652177
    3.9010      -2.211107      -1.128075      -0.652707
    3.9000      -2.218639      -1.128699      -0.652594
    3.8990      -2.196479      -1.127682      -0.654157
    3.8980      -2.185250      -1.127830      -0.654393
    3.8970      -2.189750      -1.127324      -0.654260
    3.8960      -2.169795      -1.127415      -0.654677
    3.8950      -2.165550      -1.127265      -0.654648
    3.8940      -2.159750      -1.127229      -0.655681
    3.8930      -2.149812      -1.126829      -0.655681
    3.8920      -2.147528      -1.126250      -0.655908
    3.8910      -2.151107      -1.126102      -0.657191
    3.8900      -2.141107      -1.125689      -0.657487
    3.8890      -2.135393      -1.125655      -0.657613
    3.8880      -2.136292      -1.125503      -0.659014
    3.8870      -2.118639      -1.125076      -0.659014
    3.8860      -2.122536      -1.124566      -0.659592
    3.8850      -2.115646      -1.124275      -0.662090
    3.8840      -2.109775      -1.124525      -0.662306
    3.8830      -2.104341      -1.124267      -0.661565
    3.8820      -2.093775      -1.124167      -0.661866
    3.8810      -2.085775      -1.124442      -0.661690
    3.8800      -2.083469      -1.124062      -0.662010
    3.8790      -2.071850      -1.124104      -0.662836
    3.8780      -2.068886      -1.124217      -0.663298
    3.8770      -2.065306      -1.123908      -0.662676
    3.8760      -2.067219      -1.123732      -0.662490
    3.8750      -2.054775      -1.123565      -0.662938
    3.8740      -2.059679      -1.123309      -0.662938
    3.8730      -2.049719      -1.123554      -0.664260
    3.8720      -2.052958      -1.123422      -0.664490
    3.8710      -2.035969      -1.122805      -0.664528
    3.8700      -2.034341      -1.122487      -0.665080
    3.8690      -2.019625      -1.122702      -0.665750
    3.8680      -2.005775      -1.122756      -0.666011
    3.8670      -2.007977      -1.122601      -0.665315
    3.8660      -2.006750      -1.122273      -0.665750
    3.8650      -1.989795      -1.123103      -0.666490
    3.8640      -1.987068      -1.122949      -0.667010
    3.8630      -1.981292      -1.122832      -0.668359
    3.8620      -1.982583      -1.122418      -0.669631
    3.8610      -1.982536      -1.122436      -0.670967
    3.8600      -1.985393      -1.122208      -0.670490
    3.8590      -1.974775      -1.122161      -0.669663
    3.8580      -1.955306      -1.121746      -0.669260
    3.8570      -1.953964      -1.122143      -0.668782
    3.8560      -1.967775      -1.121440      -0.669733
    3.8550      -1.956417      -1.122237      -0.672010
    3.8540      -1.946750      -1.121625      -0.672488
    3.8530      -1.947312      -1.121305      -0.673074
    3.8520      -1.946268      -1.121030      -0.675382
    3.8510      -1.941614      -1.120961      -0.675113
    3.8500      -1.941268      -1.120817      -0.675908
    3.8490      -1.930456      -1.120767      -0.675557
    3.8480      -1.924341      -1.120495      -0.674880
    3.8470      -1.927775      -1.120703      -0.675821
    3.8460      -1.920775      -1.120711      -0.676298
    3.8450      -1.909812      -1.120535      -0.676466
    3.8440      -1.899827      -1.120118      -0.676620
    3.8430      -1.894442      -1.120405      -0.676344
    3.8420      -1.895775      -1.120359      -0.676490
    3.8410      -1.900554      -1.119523      -0.676152
    3.8400      -1.894234      -1.119508      -0.675940
    3.8390      -1.885646      -1.119260      -0.676240
    3.8380      -1.884234      -1.118970      -0.677010
    3.8370      -1.881972      -1.119123      -0.678163
    3.8360      -1.884125      -1.119428      -0.677779
    3.8350      -1.877653      -1.119465      -0.677690
    3.8340      -1.871850      -1.119493      -0.677594
    3.8330      -1.869319      -1.119296      -0.678231
    3.8320      -1.871365      -1.118779      -0.678844
    3.8310      -1.875250      -1.119251      -0.679677
    3.8300      -1.873411      -1.119240      -0.680098
    3.8290      -1.872135      -1.118908      -0.680890
    3.8280      -1.862511      -1.118848      -0.680967
    3.8270      -1.860456      -1.119260      -0.681113
    3.8260      -1.858208      -1.119154      -0.682272
    3.8250      -1.857515      -1.119014      -0.683417
    3.8240      -1.850554      -1.119233      -0.682707
    3.8230      -1.851183      -1.118463      -0.683739
    3.8220      -1.848208      -1.118231      -0.682613
    3.8210      -1.847696      -1.118128      -0.682964
    3.8200      -1.849839      -1.118366      -0.684014
    3.8190      -1.847183      -1.118049      -0.685382
