      Time          Lower         Middle          Upper
    3.8160      -1.667258      -1.082983      -0.679483
    3.8150      -1.667581      -1.083277      -0.679833
    3.8140      -1.667833      -1.083602      -0.681458
    3.8130      -1.667344      -1.083933      -0.681957
    3.8120      -1.667344      -1.084142      -0.682619
    3.8110      -1.667344      -1.084393      -0.682619
    3.8100      -1.667424      -1.084538      -0.683095
    3.8090      -1.667656      -1.084667      -0.684318
    3.8080      -1.667656      -1.084895      -0.684565
    3.8070      -1.668226      -1.085084      -0.685400
    3.8060      -1.668382      -1.085359      -0.685800
    3.8050      -1.668636      -1.085522      -0.685962
    3.8040      -1.669194      -1.085708      -0.686458
    3.8030      -1.669821      -1.085877      -0.687955
    3.8020      -1.670227      -1.086070      -0.688409
    3.8010      -1.671042      -1.086300      -0.688542
    3.8000      -1.671346      -1.086667      -0.689318
    3.7990      -1.672037      -1.086972      -0.689762
    3.7980      -1.672321      -1.087260      -0.689762
    3.7970      -1.672241      -1.087661      -0.690156
    3.7960      -1.672500      -1.087798      -0.690735
    3.7950      -1.672500      -1.087919      -0.691094
    3.7940      -1.672500      -1.088027      -0.691452
    3.7930      -1.672656      -1.088423      -0.691833
    3.7920      -1.672833      -1.088533      -0.692037
    3.7910      -1.672679      -1.088739      -0.692679
    3.7900      -1.672407      -1.088947      -0.692885
    3.7890      -1.672407      -1.089289      -0.693696
    3.7880      -1.672407      -1.089464      -0.694773
    3.7870      -1.672321      -1.089644      -0.695208
    3.7860      -1.672931      -1.089866      -0.695208
    3.7850      -1.673167      -1.090218      -0.695625
    3.7840      -1.673167      -1.090393      -0.695800
    3.7830      -1.673167      -1.090655      -0.696591
    3.7820      -1.673148      -1.090969      -0.696739
    3.7810      -1.673148      -1.091161      -0.697000
    3.7800      -1.673036      -1.091295      -0.697500
    3.7790      -1.673276      -1.091629      -0.698333
    3.7780      -1.673276      -1.091982      -0.698750
    3.7770      -1.673500      -1.092227      -0.698793
    3.7760      -1.673594      -1.092430      -0.699464
    3.7750      -1.673594      -1.092615      -0.700147
    3.7740      -1.673594      -1.092757      -0.700441
    3.7730      -1.673833      -1.093105      -0.700455
    3.7720      -1.673750      -1.093288      -0.701571
    3.7710      -1.674310      -1.093364      -0.701618
    3.7700      -1.674677      -1.093705      -0.702097
    3.7690      -1.674677      -1.093973      -0.702344
    3.7680      -1.675147      -1.094186      -0.702344
    3.7670      -1.675303      -1.094372      -0.702794
    3.7660      -1.675781      -1.094636      -0.703194
    3.7650      -1.675781      -1.094840      -0.703788
    3.7640      -1.676212      -1.095023      -0.704032
    3.7630      -1.676613      -1.095247      -0.704844
    3.7620      -1.676833      -1.095491      -0.705167
    3.7610      -1.677069      -1.095814      -0.705968
    3.7600      -1.677222      -1.096045      -0.706167
    3.7590      -1.677593      -1.096171      -0.706724
    3.7580      -1.677963      -1.096360      -0.706964
    3.7570      -1.677759      -1.096494      -0.707069
    3.7560      -1.678036      -1.096795      -0.707069
    3.7550      -1.677963      -1.097089      -0.707593
    3.7540      -1.678103      -1.097362      -0.708036
    3.7530      -1.678704      -1.097511      -0.708103
    3.7520      -1.678750      -1.097782      -0.708704
    3.7510      -1.678793      -1.098026      -0.708750
    3.7500      -1.678906      -1.098155      -0.709107
    3.7490      -1.679194      -1.098333      -0.710132
    3.7480      -1.679242      -1.098481      -0.710395
    3.7470      -1.679531      -1.098793      -0.710658
    3.7460      -1.679559      -1.099083      -0.710921
    3.7450      -1.679853      -1.099348      -0.711184
    3.7440      -1.679848      -1.099524      -0.711216
    3.7430      -1.679848      -1.099612      -0.711364
    3.7420      -1.680600      -1.099913      -0.711618
    3.7410      -1.680600      -1.100000      -0.712763
    3.7400      -1.681296      -1.100224      -0.713205
    3.7390      -1.681667      -1.100365      -0.713690
    3.7380      -1.682037      -1.100507      -0.714205
    3.7370      -1.682037      -1.100737      -0.714659
    3.7360      -1.682115      -1.100963      -0.715244
    3.7350      -1.681800      -1.101233      -0.715513
    3.7340      -1.682500      -1.101382      -0.715658
    3.7330      -1.682600      -1.101528      -0.716026
    3.7320      -1.682500      -1.101784      -0.716220
    3.7310      -1.682778      -1.102056      -0.716711
    3.7300      -1.683036      -1.102311      -0.716711
    3.7290      -1.683276      -1.102464      -0.717703
    3.7280      -1.683167      -1.102903      -0.718472
    3.7270      -1.683387      -1.103160      -0.718971
    3.7260      -1.683387      -1.103474      -0.719286
    3.7250      -1.683500      -1.103670      -0.719571
    3.7240      -1.683621      -1.103963      -0.720109
    3.7230      -1.683621      -1.104101      -0.720111
    3.7220      -1.683966      -1.104273      -0.720729
    3.7210      -1.684355      -1.104512      -0.720957
    3.7200      -1.684677      -1.104783      -0.721383
    3.7190      -1.684833      -1.105169      -0.721809
    3.7180      -1.685179      -1.105362      -0.722111
    3.7170      -1.685179      -1.105476      -0.722614
    3.7160      -1.685345      -1.105667      -0.722907
    3.7150      -1.685645      -1.106000      -0.723378
    3.7140      -1.685909      -1.106333      -0.723816
    3.7130      -1.686094      -1.106512      -0.723816
    3.7120      -1.686724      -1.106835      -0.724079
    3.7110      -1.686935      -1.107103      -0.724429
    3.7100      -1.686935      -1.107243      -0.724429
    3.7090      -1.687258      -1.107535      -0.724868
    3.7080      -1.687581      -1.107703      -0.724868
    3.7070      -1.688167      -1.108018      -0.725000
    3.7060      -1.688226      -1.108318      -0.725694
    3.7050      -1.688500      -1.108498      -0.726250
    3.7040      -1.688594      -1.108605      -0.726528
    3.7030      -1.688594      -1.108767      -0.727000
    3.7020      -1.688906      -1.108884      -0.727206
    3.7010      -1.688906      -1.109231      -0.727794
    3.7000      -1.688939      -1.109367      -0.727794
    3.6990      -1.688939      -1.109593      -0.727794
    3.6980      -1.688939      -1.110000      -0.727794
    3.6970      -1.688971      -1.110176      -0.727973
    3.6960      -1.688971      -1.110179      -0.728939
    3.6950      -1.689242      -1.110415      -0.729242
    3.6940      -1.689559      -1.110727      -0.729545
    3.6930      -1.690192      -1.110987      -0.729853
    3.6920      -1.690192      -1.111081      -0.730122
    3.6910      -1.690893      -1.111198      -0.730366
    3.6900      -1.691552      -1.111395      -0.730595
    3.6890      -1.692167      -1.111502      -0.731279
    3.6880      -1.692500      -1.111611      -0.731310
    3.6870      -1.692742      -1.111923      -0.731375
    3.6860      -1.692742      -1.111971      -0.731625
    3.6850      -1.692742      -1.112098      -0.732073
    3.6840      -1.692833      -1.112404      -0.732125
    3.6830      -1.693148      -1.112537      -0.732561
    3.6820      -1.693148      -1.112808      -0.732692
    3.6810      -1.693269      -1.113069      -0.732763
    3.6800      -1.693269      -1.113317      -0.733205
    3.6790      -1.693833      -1.113750      -0.733289
    3.6780      -1.694355      -1.114000      -0.733974
    3.6770      -1.694107      -1.114322      -0.734487
    3.6760      -1.694107      -1.114592      -0.734625
    3.6750      -1.694259      -1.114721      -0.735244
    3.6740      -1.694630      -1.115124      -0.735488
    3.6730      -1.694821      -1.115400      -0.736111
    3.6720      -1.695000      -1.115670      -0.736477
    3.6710      -1.695323      -1.116010      -0.736860
    3.6700      -1.695469      -1.116154      -0.737195
    3.6690      -1.695781      -1.116443      -0.737564
    3.6680      -1.695968      -1.116633      -0.737738
    3.6670      -1.696607      -1.116869      -0.737927
    3.6660      -1.696724      -1.117050      -0.738214
    3.6650      -1.696500      -1.117310      -0.738452
    3.6640      -1.696724      -1.117602      -0.739103
    3.6630      -1.696724      -1.117789      -0.739167
    3.6620      -1.697069      -1.118000      -0.740109
    3.6610      -1.697321      -1.118049      -0.740319
    3.6600      -1.697414      -1.118366      -0.740521
    3.6590      -1.697414      -1.118473      -0.740918
    3.6580      -1.697414      -1.118804      -0.741500
    3.6570      -1.697759      -1.118990      -0.741827
    3.6560      -1.697500      -1.119179      -0.742212
    3.6550      -1.697903      -1.119505      -0.742300
    3.6540      -1.698226      -1.119806      -0.742788
    3.6530      -1.698226      -1.120000      -0.742843
    3.6520      -1.698226      -1.120222      -0.743365
    3.6510      -1.698226      -1.120314      -0.743700
    3.6500      -1.698500      -1.120507      -0.744100
    3.6490      -1.698500      -1.120688      -0.744216
    3.6480      -1.699138      -1.120942      -0.744327
    3.6470      -1.699444      -1.121065      -0.744687
    3.6460      -1.699423      -1.121296      -0.745000
    3.6450      -1.699444      -1.121567      -0.745543
    3.6440      -1.699464      -1.121757      -0.746111
    3.6430      -1.699167      -1.121946      -0.746277
    3.6420      -1.700167      -1.122091      -0.746413
    3.6410      -1.700172      -1.122212      -0.746778
    3.6400      -1.700500      -1.122394      -0.747326
    3.6390      -1.700833      -1.122465      -0.747326
    3.6380      -1.700862      -1.122642      -0.747500
    3.6370      -1.701207      -1.122754      -0.748077
    3.6360      -1.701552      -1.123131      -0.748077
    3.6350      -1.701500      -1.123302      -0.748289
    3.6340      -1.701897      -1.123538      -0.749559
    3.6330      -1.702241      -1.123636      -0.749583
    3.6320      -1.702037      -1.123923      -0.749861
    3.6310      -1.702407      -1.124333      -0.750300
    3.6300      -1.702931      -1.124648      -0.750510
    3.6290      -1.702931      -1.124977      -0.750521
    3.6280      -1.703148      -1.125300      -0.750761
    3.6270      -1.703269      -1.125525      -0.751170
    3.6260      -1.703269      -1.125747      -0.751196
    3.6250      -1.703654      -1.125973      -0.751563
    3.6240      -1.704464      -1.126284      -0.751889
    3.6230      -1.704630      -1.126590      -0.751932
    3.6220      -1.705000      -1.126996      -0.752283
    3.6210      -1.705370      -1.127188      -0.752872
    3.6200      -1.705741      -1.127297      -0.753298
    3.6190      -1.706200      -1.127421      -0.753523
    3.6180      -1.706200      -1.127611      -0.753780
    3.6170      -1.706200      -1.127817      -0.754024
    3.6160      -1.706111      -1.128018      -0.754405
    3.6150      -1.706111      -1.128133      -0.754512
    3.6140      -1.706379      -1.128261      -0.754512
    3.6130      -1.706379      -1.128527      -0.754756
    3.6120      -1.706379      -1.128652      -0.754756
    3.6110      -1.706379      -1.128987      -0.755119
    3.6100      -1.706724      -1.129127      -0.755795
    3.6090      -1.706613      -1.129351      -0.756071
    3.6080      -1.706818      -1.129648      -0.756220
    3.6070      -1.707206      -1.129955      -0.756795
    3.6060      -1.707500      -1.130229      -0.757237
    3.6050      -1.707571      -1.130541      -0.757237
    3.6040      -1.707969      -1.130676      -0.757308
    3.6030      -1.708281      -1.130987      -0.758026
    3.6020      -1.708281      -1.131171      -0.758289
    3.6010      -1.708333      -1.131384      -0.758289
    3.6000      -1.708382      -1.131703      -0.759000
    3.5990      -1.708382      -1.131913      -0.759000
    3.5980      -1.708382      -1.132137      -0.759054
    3.5970      -1.708333      -1.132340      -0.759595
    3.5960      -1.708594      -1.132565      -0.760109
    3.5950      -1.708594      -1.132863      -0.760543
    3.5940      -1.708871      -1.132907      -0.760543
    3.5930      -1.709219      -1.133125      -0.760568
    3.5920      -1.709242      -1.133409      -0.760581
    3.5910      -1.710172      -1.133665      -0.760795
    3.5900      -1.710500      -1.133864      -0.760814
    3.5890      -1.711129      -1.133973      -0.761222
    3.5880      -1.711129      -1.134155      -0.761341
    3.5870      -1.711167      -1.134439      -0.761375
    3.5860      -1.711167      -1.134688      -0.761585
    3.5850      -1.711207      -1.134865      -0.761829
    3.5840      -1.711500      -1.135023      -0.762262
    3.5830      -1.711607      -1.135158      -0.762262
    3.5820      -1.711897      -1.135487      -0.762500
    3.5810      -1.712167      -1.135804      -0.762738
    3.5800      -1.712500      -1.135956      -0.762738
    3.5790      -1.712500      -1.136222      -0.763372
    3.5780      -1.712500      -1.136491      -0.763605
    3.5770      -1.712586      -1.136695      -0.763875
    3.5760      -1.712778      -1.136926      -0.764302
    3.5750      -1.713148      -1.137056      -0.765114
    3.5740      -1.713621      -1.137261      -0.765568
    3.5730      -1.714259      -1.137457      -0.765930
    3.5720      -1.715179      -1.137867      -0.766111
    3.5710      -1.715345      -1.138000      -0.766477
    3.5700      -1.715345      -1.138268      -0.766628
    3.5690      -1.715536      -1.138465      -0.766705
    3.5680      -1.715690      -1.138879      -0.767093
    3.5670      -1.716034      -1.139067      -0.767500
    3.5660      -1.716379      -1.139327      -0.767500
    3.5650      -1.716379      -1.139372      -0.767683
    3.5640      -1.716607      -1.139644      -0.767875
    3.5630      -1.716607      -1.139651      -0.768125
    3.5620      -1.716607      -1.139828      -0.768553
    3.5610      -1.716935      -1.140047      -0.768553
    3.5600      -1.717258      -1.140197      -0.769054
    3.5590      -1.717344      -1.140299      -0.769583
    3.5580      -1.717833      -1.140459      -0.770111
    3.5570      -1.717903      -1.140808      -0.770326
    3.5560      -1.717969      -1.141015      -0.770761
    3.5550      -1.718030      -1.141307      -0.770761
    3.5540      -1.718382      -1.141576      -0.770957
    3.5530      -1.718382      -1.141805      -0.771146
    3.5520      -1.718382      -1.142030      -0.771327
    3.5510      -1.718382      -1.142081      -0.771327
    3.5500      -1.718429      -1.142365      -0.771413
    3.5490      -1.719219      -1.142714      -0.771771
    3.5480      -1.719516      -1.143119      -0.772111
    3.5470      -1.719531      -1.143333      -0.772209
    3.5460      -1.719545      -1.143611      -0.772500
    3.5450      -1.720179      -1.143881      -0.772500
    3.5440      -1.720179      -1.144064      -0.772763
    3.5430      -1.720862      -1.144259      -0.772838
    3.5420      -1.720926      -1.144500      -0.773205
    3.5410      -1.720962      -1.144821      -0.773780
    3.5400      -1.721296      -1.145088      -0.774079
    3.5390      -1.721607      -1.145351      -0.774306
    3.5380      -1.721897      -1.145531      -0.774583
    3.5370      -1.722167      -1.145609      -0.775000
    3.5360      -1.722419      -1.145833      -0.775541
    3.5350      -1.722500      -1.146017      -0.775658
    3.5340      -1.722500      -1.146207      -0.775811
    3.5330      -1.722742      -1.146564      -0.775972
    3.5320      -1.722833      -1.146770      -0.776143
    3.5310      -1.723167      -1.147018      -0.776351
    3.5300      -1.723500      -1.147366      -0.776714
    3.5290      -1.723500      -1.147578      -0.777206
    3.5280      -1.723500      -1.147797      -0.777571
    3.5270      -1.723621      -1.147948      -0.777794
    3.5260      -1.723966      -1.148139      -0.778333
    3.5250      -1.723966      -1.148326      -0.778429
    3.5240      -1.724107      -1.148475      -0.778676
    3.5230      -1.724833      -1.148571      -0.779219
    3.5220      -1.725000      -1.148809      -0.779265
    3.5210      -1.725323      -1.149013      -0.779559
    3.5200      -1.725645      -1.149221      -0.780111
    3.5190      -1.725833      -1.149316      -0.780326
    3.5180      -1.726094      -1.149454      -0.780333
    3.5170      -1.726212      -1.149665      -0.780341
    3.5160      -1.726515      -1.149833      -0.780357
    3.5150      -1.726719      -1.150050      -0.780581
    3.5140      -1.726912      -1.150357      -0.780814
    3.5130      -1.727121      -1.150603      -0.781023
    3.5120      -1.727424      -1.150800      -0.781444
    3.5110      -1.727424      -1.151250      -0.781705
    3.5100      -1.727727      -1.151527      -0.781977
    3.5090      -1.727727      -1.151823      -0.782125
    3.5080      -1.727969      -1.152319      -0.782317
    3.5070      -1.728226      -1.152559      -0.782561
    3.5060      -1.728793      -1.152891      -0.783140
    3.5050      -1.728871      -1.153014      -0.783140
    3.5040      -1.729167      -1.153239      -0.783444
    3.5030      -1.729194      -1.153476      -0.783587
    3.5020      -1.729516      -1.153726      -0.784062
    3.5010      -1.730179      -1.154019      -0.784239
    3.5000      -1.730179      -1.154326      -0.784535
