# UV absorptivity of the 'purest' natural waters from Smith and Baker 1981
# Wavelength (nm), Molar Absorptivity (cm^-1)
200.0 3.140000e-02
210.0 2.050000e-02
220.0 1.360000e-02
230.0 9.680000e-03
240.0 7.540000e-03
250.0 5.880000e-03
260.0 4.810000e-03
270.0 3.940000e-03
280.0 3.060000e-03
290.0 2.300000e-03
300.0 1.540000e-03
310.0 1.160000e-03
320.0 9.440000e-04
330.0 7.650000e-04
340.0 6.370000e-04
350.0 5.300000e-04
360.0 4.390000e-04
370.0 3.530000e-04
380.0 2.670000e-04
390.0 2.330000e-04
400.0 2.090000e-04
