# FeSO4 at pH 10.4, from Hayon1966
# Wavelength (nm), Molar Absorptivities (M^-1 cm^-1)
200.0 0.000000e+00
205.0 0.000000e+00
210.0 0.000000e+00
215.0 0.000000e+00
220.0 0.000000e+00
225.0 0.000000e+00
230.0 3.001587e-01
235.0 3.119048e-01
240.0 3.189683e-01
245.0 3.163492e-01
250.0 3.075397e-01
255.0 2.903175e-01
260.0 2.697619e-01
265.0 2.424603e-01
270.0 2.096825e-01
275.0 1.820635e-01
280.0 1.527778e-01
285.0 1.215873e-01
290.0 9.492063e-02
295.0 6.857143e-02
300.0 4.484127e-02
305.0 2.563492e-02
310.0 1.619048e-02
315.0 1.190476e-02
320.0 1.253968e-02
325.0 1.738095e-02
330.0 2.412698e-02
335.0 3.285714e-02
340.0 4.253968e-02
345.0 5.380952e-02
350.0 6.285714e-02
355.0 7.285714e-02
360.0 8.253968e-02
365.0 9.420635e-02
370.0 1.038889e-01
375.0 1.148413e-01
380.0 1.242063e-01
385.0 1.352381e-01
390.0 1.446032e-01
395.0 1.542857e-01
400.0 1.633333e-01
