# NO3- from Mack 1999
# Wavelength (nm), Molar Absorptivities (M^-1 cm^-1)
201.0 9.929500e+03
205.0 9.660850e+03
207.0 9.263730e+03
209.0 8.697240e+03
210.0 8.241710e+03
211.0 7.751140e+03
212.0 7.272250e+03
213.0 6.799200e+03
214.0 6.372870e+03
216.0 5.794700e+03
217.0 5.105570e+03
218.0 4.449410e+03
219.0 3.923520e+03
220.0 3.369360e+03
222.0 2.837820e+03
223.0 2.402400e+03
225.0 1.899140e+03
227.0 1.390210e+03
229.0 9.208700e+02
232.0 4.515300e+02
237.0 1.801100e+02
241.0 4.439000e+01
250.0 1.261020e+01
251.0 1.004290e+01
253.0 7.475600e+00
254.0 5.238400e+00
256.0 3.074600e+00
260.0 1.570900e+00
265.0 1.240800e+00
270.0 1.534200e+00
275.0 2.157700e+00
280.0 3.001200e+00
285.0 4.028100e+00
290.0 5.055100e+00
295.0 5.986000e+00
300.0 6.819700e+00
305.0 6.949900e+00
310.0 6.507100e+00
315.0 5.282700e+00
320.0 3.745700e+00
325.0 2.339000e+00
330.0 1.140600e+00
335.0 4.633000e-01
340.0 1.247000e-01
345.0 8.770000e-02
350.0 8.770000e-02
355.0 8.770000e-02
360.0 8.770000e-02
365.0 8.770000e-02
370.0 8.770000e-02
375.0 8.770000e-02
