# FeSO4 at pH 5.5, from Hayon1966
# Wavelength (nm), Molar Absorptivities (M^-1 cm^-1)
200.0 0.000000e+00
205.0 0.000000e+00
210.0 0.000000e+00
215.0 0.000000e+00
220.0 0.000000e+00
225.0 2.523016e-01
230.0 2.685714e-01
235.0 2.823016e-01
240.0 2.879365e-01
245.0 2.831746e-01
250.0 2.669841e-01
255.0 2.461111e-01
260.0 2.199206e-01
265.0 1.941270e-01
270.0 1.665079e-01
275.0 1.413492e-01
280.0 1.146825e-01
285.0 9.523810e-02
290.0 8.063492e-02
295.0 7.150794e-02
300.0 6.634921e-02
305.0 6.333333e-02
310.0 6.071429e-02
315.0 5.928571e-02
320.0 5.849206e-02
325.0 5.746032e-02
330.0 5.722222e-02
335.0 5.706349e-02
340.0 5.777778e-02
345.0 5.857143e-02
350.0 5.849206e-02
355.0 5.888889e-02
360.0 5.904762e-02
365.0 5.896825e-02
370.0 5.976190e-02
375.0 6.158730e-02
380.0 6.333333e-02
385.0 6.634921e-02
390.0 7.000000e-02
395.0 7.365079e-02
400.0 7.833333e-02
