# Sulfite from Hayon 1971
# Wavelength (nm), Molar Absorptivities ( M^-1 cm^-1)
202.0 6.373823e+03
204.0 5.588561e+03
206.0 4.867433e+03
208.0 4.238381e+03
211.0 3.691476e+03
213.0 3.151374e+03
215.0 2.655217e+03
217.0 2.251645e+03
218.0 1.960650e+03
220.0 1.673786e+03
222.0 1.398943e+03
224.0 1.200328e+03
225.0 1.035619e+03
227.0 8.834867e+02
228.0 7.416517e+02
230.0 6.293613e+02
231.0 5.310067e+02
233.0 4.481259e+02
234.0 3.781813e+02
235.0 3.208485e+02
237.0 2.692775e+02
238.0 2.249573e+02
239.0 1.842468e+02
241.0 1.515654e+02
242.0 1.205591e+02
243.0 9.792645e+01
245.0 7.954264e+01
246.0 6.625215e+01
247.0 5.494144e+01
248.0 4.594095e+01
249.0 3.731642e+01
250.0 3.005384e+01
252.0 2.357762e+01
253.0 1.850973e+01
254.0 1.478768e+01
255.0 1.194813e+01
256.0 1.005079e+01
