# Constructed molar absorbtivity of the modern ocean
# Wavelength (nm), Absorptivities (cm^-1)
196.0 3.357062e-01
197.0 3.357062e-01
198.0 3.357062e-01
199.0 3.357062e-01
200.0 3.357062e-01
201.0 3.357062e-01
202.0 3.356390e-01
203.0 3.159403e-01
204.0 2.962416e-01
205.0 2.781462e-01
206.0 2.599194e-01
207.0 2.439946e-01
208.0 2.279850e-01
209.0 2.185867e-01
210.0 2.090161e-01
211.0 1.994104e-01
212.0 1.854290e-01
213.0 1.707349e-01
214.0 1.567626e-01
215.0 1.434871e-01
216.0 1.321027e-01
217.0 1.207498e-01
218.0 1.047649e-01
219.0 9.667242e-02
220.0 8.854366e-02
221.0 8.112882e-02
222.0 7.382747e-02
223.0 6.826217e-02
224.0 6.292042e-02
225.0 5.430859e-02
226.0 5.014032e-02
227.0 4.597205e-02
228.0 3.859312e-02
229.0 3.549869e-02
230.0 3.248249e-02
231.0 2.739381e-02
232.0 2.515084e-02
233.0 2.301004e-02
234.0 1.948040e-02
235.0 1.658135e-02
236.0 1.525967e-02
237.0 1.393798e-02
238.0 1.175121e-02
239.0 9.744923e-03
240.0 8.957125e-03
241.0 8.174993e-03
242.0 6.689981e-03
243.0 5.623650e-03
244.0 5.235024e-03
245.0 4.846398e-03
246.0 4.252842e-03
247.0 3.745109e-03
248.0 3.352887e-03
249.0 2.979462e-03
250.0 2.655136e-03
251.0 2.532996e-03
252.0 2.412140e-03
253.0 2.166587e-03
254.0 1.987372e-03
255.0 1.853438e-03
256.0 1.766614e-03
257.0 1.753988e-03
258.0 1.741362e-03
259.0 1.728736e-03
260.0 1.716110e-03
261.0 1.690044e-03
262.0 1.663978e-03
263.0 1.637912e-03
264.0 1.609721e-03
265.0 1.581530e-03
266.0 1.553464e-03
267.0 1.525398e-03
268.0 1.478956e-03
269.0 1.432515e-03
270.0 1.386074e-03
271.0 1.341365e-03
272.0 1.296656e-03
273.0 1.251948e-03
274.0 1.218447e-03
275.0 1.184947e-03
276.0 1.151491e-03
277.0 1.118035e-03
278.0 1.078870e-03
279.0 1.039705e-03
280.0 1.000541e-03
281.0 9.632461e-04
282.0 9.259515e-04
283.0 8.886568e-04
284.0 8.441956e-04
285.0 7.997343e-04
286.0 7.552730e-04
287.0 7.273534e-04
288.0 6.994338e-04
289.0 6.715142e-04
290.0 6.435946e-04
291.0 6.182808e-04
292.0 5.929670e-04
293.0 5.676531e-04
294.0 5.563393e-04
295.0 5.450255e-04
296.0 5.086922e-04
297.0 5.088590e-04
298.0 5.090257e-04
299.0 5.091925e-04
300.0 5.093592e-04
301.0 5.093852e-04
302.0 5.094113e-04
303.0 5.094373e-04
304.0 5.094634e-04
305.0 5.094894e-04
306.0 5.094008e-04
307.0 5.093123e-04
308.0 5.092237e-04
309.0 5.091352e-04
310.0 5.090466e-04
311.0 5.088017e-04
312.0 5.085568e-04
313.0 5.083120e-04
314.0 5.080671e-04
315.0 5.078222e-04
316.0 5.075148e-04
317.0 5.072074e-04
318.0 5.069000e-04
319.0 5.065926e-04
320.0 5.062852e-04
