# FeCl2, from Fontana2007
# Wavelength (nm), Molar Absorptivities (M^-1 cm^-1)
200.0 1.521685e+02
205.0 1.339050e+02
210.0 1.343060e+02
215.0 1.301681e+02
220.0 1.281980e+02
225.0 1.252416e+02
230.0 1.194266e+02
235.0 1.138783e+02
240.0 1.051466e+02
245.0 9.946070e+01
250.0 9.108740e+01
255.0 8.143320e+01
260.0 6.348440e+01
265.0 5.193810e+01
270.0 3.952300e+01
275.0 2.865810e+01
280.0 2.111670e+01
285.0 1.659440e+01
290.0 1.401980e+01
295.0 1.233150e+01
300.0 1.213910e+01
305.0 1.254230e+01
310.0 1.382020e+01
315.0 1.522770e+01
320.0 1.732880e+01
325.0 1.894120e+01
330.0 2.037300e+01
335.0 2.054490e+01
340.0 2.071950e+01
345.0 1.990780e+01
350.0 1.852230e+01
355.0 1.668720e+01
360.0 1.409610e+01
365.0 1.210090e+01
370.0 1.009140e+01
375.0 8.435700e+00
380.0 6.616900e+00
385.0 5.280800e+00
390.0 4.190300e+00
395.0 3.048500e+00
400.0 2.336400e+00
